seed,arm,seconds,error_l2
47,three_speed_comp,0.10009349999018013,0.011483038482051395
47,mean,0.0795545830624178,0.0082403934566292
47,two_speed,0.08628387493081391,0.04881182323550587
48,three_speed,0.08797549991868436,0.012815200843115363
48,three_speed_comp,0.09676608408335596,0.012322860037551106
48,mean,0.0770154589554295,0.011317795451885134
48,two_speed,0.08796575001906604,0.059241943005940226
48,two_speed_comp,0.09352866699919105,0.009425817603774554
49,three_speed_comp,0.09840829099994153,0.018190215610166947
49,mean,0.07779741601552814,0.014310295316599215
49,two_speed,0.10231633298099041,0.05534587152284468
49,two_speed_comp,0.09069054189603776,0.012877604312461795
49,three_speed,0.0878169999923557,0.01709533858445675
